customer_id,signup_date,plan_type,company_size,industry,status,monthly_revenue
CUST_004124,2023-03-18,starter,small,retail,active,24.95
CUST_004125,2023-05-30,enterprise,large,consulting,active,1202.8
CUST_004126,2022-02-24,premium,large,media,active,2180.78
CUST_004127,2022-04-11,professional,small,technology,active,104.89
CUST_004128,2024-01-20,professional,small,consulting,active,86.88
CUST_004129,2022-07-13,premium,small,consulting,active,521.52
CUST_004130,2022-10-10,enterprise,medium,real_estate,active,624.74
CUST_004131,2023-06-16,starter,small,consulting,active,24.47
CUST_004132,2022-02-21,starter,medium,retail,active,58.0
CUST_004133,2022-08-13,starter,large,healthcare,active,81.3
CUST_004134,2022-02-06,professional,medium,non_profit,active,180.39
CUST_004135,2022-03-09,professional,medium,real_estate,active,167.24
CUST_004136,2022-08-20,starter,small,non_profit,active,31.31
CUST_004137,2023-02-19,starter,small,consulting,active,27.76
CUST_004138,2022-08-14,enterprise,medium,manufacturing,active,597.84
CUST_004139,2022-06-25,professional,medium,retail,active,186.87
CUST_004140,2022-10-22,starter,small,non_profit,active,26.54
CUST_004141,2022-01-04,enterprise,small,healthcare,active,261.34
CUST_004142,2024-07-18,professional,large,non_profit,active,395.29
CUST_004143,2022-11-09,enterprise,medium,retail,active,519.99
CUST_004144,2023-11-29,starter,small,healthcare,active,25.13
CUST_004145,2022-12-07,starter,small,media,active,24.85
CUST_004146,2022-01-14,enterprise,enterprise,media,churned,2329.83
CUST_004147,2022-01-22,starter,small,finance,active,34.5
CUST_004148,2024-06-21,enterprise,medium,healthcare,active,520.11
CUST_004149,2024-02-18,professional,medium,technology,active,206.48
CUST_004150,2024-09-19,professional,small,media,active,102.29
CUST_004151,2023-05-16,starter,medium,retail,active,48.46
CUST_004152,2022-02-16,starter,medium,technology,active,50.32
CUST_004153,2022-10-25,starter,small,retail,active,29.29
CUST_004154,2022-06-21,starter,small,finance,active,32.19
CUST_004155,2022-04-13,starter,small,manufacturing,active,32.53
CUST_004156,2022-12-10,starter,small,media,active,28.89
CUST_004157,2022-12-26,professional,small,real_estate,churned,89.39
CUST_004158,2023-05-14,starter,small,manufacturing,active,27.43
CUST_004159,2022-01-14,enterprise,large,education,active,1103.62
CUST_004160,2022-12-08,professional,large,real_estate,active,442.81
CUST_004161,2024-05-27,professional,small,non_profit,active,98.38
CUST_004162,2022-10-04,starter,small,real_estate,active,31.65
CUST_004163,2022-01-22,professional,small,finance,active,117.95
CUST_004164,2024-05-26,enterprise,small,retail,active,318.06
CUST_004165,2022-05-26,professional,large,education,active,398.65
CUST_004166,2022-09-08,professional,medium,non_profit,active,218.18
CUST_004167,2024-09-23,professional,large,consulting,active,376.56
CUST_004168,2024-02-02,professional,medium,healthcare,active,174.63
CUST_004169,2024-09-04,professional,large,consulting,active,421.14
CUST_004170,2024-09-15,professional,small,manufacturing,active,113.93
CUST_004171,2023-11-27,professional,large,real_estate,active,462.72
CUST_004172,2023-04-06,starter,small,real_estate,active,25.23
CUST_004173,2024-07-21,premium,enterprise,education,active,5543.8
CUST_004174,2023-02-05,starter,large,non_profit,active,95.72
CUST_004175,2022-10-10,professional,small,manufacturing,active,86.75
CUST_004176,2023-08-17,starter,large,real_estate,active,106.99
CUST_004177,2024-05-04,professional,large,non_profit,active,338.82
CUST_004178,2024-03-25,starter,small,media,active,29.77
CUST_004179,2024-03-22,starter,small,education,active,26.55
CUST_004180,2024-09-19,starter,small,technology,active,28.99
CUST_004181,2023-12-03,starter,large,finance,churned,97.67
CUST_004182,2022-06-03,starter,small,real_estate,active,34.41
CUST_004183,2023-10-01,enterprise,medium,real_estate,active,638.37
CUST_004184,2022-11-07,professional,small,media,active,90.62
CUST_004185,2024-03-29,starter,medium,manufacturing,active,39.51
CUST_004186,2022-02-11,starter,small,retail,active,26.48
CUST_004187,2023-08-31,professional,small,healthcare,active,81.31
CUST_004188,2022-11-10,professional,medium,technology,churned,193.45
CUST_004189,2023-11-08,starter,small,technology,active,23.78
CUST_004190,2022-05-22,professional,medium,education,active,229.15
CUST_004191,2024-03-15,starter,medium,real_estate,active,52.24
CUST_004192,2024-02-27,enterprise,medium,real_estate,active,516.35
CUST_004193,2022-03-30,starter,small,manufacturing,active,24.85
CUST_004194,2024-01-21,enterprise,enterprise,retail,active,2333.8
CUST_004195,2024-07-29,starter,medium,healthcare,active,44.9
CUST_004196,2022-02-02,starter,medium,media,active,57.49
CUST_004197,2022-09-12,premium,enterprise,consulting,active,4650.35
CUST_004198,2024-09-17,enterprise,medium,healthcare,active,693.17
CUST_004199,2024-07-31,professional,medium,manufacturing,active,206.72
CUST_004200,2022-06-27,premium,large,non_profit,active,2337.41
CUST_004201,2024-06-15,enterprise,small,education,active,335.4
CUST_004202,2022-05-23,professional,medium,retail,active,179.1
CUST_004203,2023-03-03,starter,small,real_estate,active,25.51
CUST_004204,2022-11-09,starter,small,healthcare,active,26.65
CUST_004205,2024-08-07,professional,medium,media,active,202.65
CUST_004206,2023-01-20,premium,small,consulting,active,502.21
CUST_004207,2023-06-24,starter,small,media,churned,31.25
CUST_004208,2023-05-31,starter,small,education,active,28.63
CUST_004209,2023-03-14,professional,medium,media,active,192.67
CUST_004210,2023-02-25,starter,medium,media,active,39.74
CUST_004211,2023-07-27,starter,medium,technology,active,57.97
CUST_004212,2023-03-08,starter,small,healthcare,active,31.97
CUST_004213,2023-09-22,starter,small,manufacturing,active,32.32
CUST_004214,2023-08-18,premium,small,real_estate,churned,568.6
CUST_004215,2023-09-28,starter,small,real_estate,active,33.64
CUST_004216,2024-06-17,starter,small,manufacturing,active,23.82
CUST_004217,2024-05-15,professional,small,consulting,active,84.19
CUST_004218,2023-11-18,professional,enterprise,technology,active,787.11
CUST_004219,2024-02-21,starter,small,real_estate,active,28.54
CUST_004220,2022-02-25,professional,medium,healthcare,active,163.55
CUST_004221,2024-04-29,starter,small,healthcare,active,27.07
CUST_004222,2022-04-10,professional,medium,manufacturing,active,204.21
CUST_004223,2023-12-09,professional,small,education,active,113.43
CUST_004224,2022-05-05,enterprise,medium,non_profit,active,640.79
CUST_004225,2024-01-28,professional,small,technology,active,106.98
CUST_004226,2023-06-13,starter,medium,finance,active,50.22
CUST_004227,2024-09-17,professional,medium,media,active,170.06
CUST_004228,2024-07-05,starter,large,finance,active,91.12
CUST_004229,2022-11-15,professional,medium,technology,active,223.33
CUST_004230,2023-10-01,enterprise,enterprise,retail,active,2029.27
CUST_004231,2022-01-01,premium,enterprise,finance,active,4998.24
CUST_004232,2022-05-04,professional,small,real_estate,active,83.04
CUST_004233,2022-07-29,professional,enterprise,healthcare,active,790.61
CUST_004234,2024-05-02,starter,small,real_estate,churned,28.35
CUST_004235,2022-02-26,starter,small,healthcare,active,26.68
CUST_004236,2023-05-11,starter,small,finance,churned,32.72
CUST_004237,2024-05-11,starter,small,real_estate,active,26.22
CUST_004238,2023-09-20,enterprise,large,media,active,1371.33
CUST_004239,2023-09-24,professional,small,healthcare,churned,96.32
CUST_004240,2023-10-14,premium,medium,technology,active,1047.83
CUST_004241,2024-04-18,starter,small,retail,active,25.18
CUST_004242,2024-01-30,premium,large,real_estate,active,2111.46
CUST_004243,2023-05-07,enterprise,medium,manufacturing,active,548.55
CUST_004244,2022-04-13,starter,small,non_profit,active,28.92
CUST_004245,2023-11-15,starter,small,manufacturing,active,27.74
CUST_004246,2023-12-16,starter,large,healthcare,active,97.57
CUST_004247,2024-04-13,enterprise,small,consulting,churned,256.92
CUST_004248,2022-10-18,enterprise,small,media,active,253.57
CUST_004249,2023-02-03,enterprise,enterprise,technology,active,2476.28
CUST_004250,2022-02-04,starter,small,non_profit,active,28.36
CUST_004251,2024-07-18,starter,small,education,active,34.37
CUST_004252,2023-04-25,enterprise,small,media,active,272.32
CUST_004253,2022-06-12,professional,small,education,active,99.03
CUST_004254,2024-05-31,starter,small,real_estate,churned,25.65
CUST_004255,2024-07-13,professional,large,real_estate,active,381.54
CUST_004256,2022-03-06,professional,small,finance,active,105.17
CUST_004257,2022-12-27,professional,medium,non_profit,active,186.21
CUST_004258,2024-01-03,starter,small,finance,active,26.43
CUST_004259,2024-02-20,premium,enterprise,manufacturing,active,5611.91
CUST_004260,2022-03-11,professional,small,media,active,94.11
CUST_004261,2023-04-29,starter,small,non_profit,active,30.84
CUST_004262,2023-08-13,starter,small,real_estate,active,32.19
CUST_004263,2023-06-23,starter,medium,manufacturing,active,41.74
CUST_004264,2022-11-28,professional,small,non_profit,active,117.03
CUST_004265,2022-12-23,professional,medium,non_profit,churned,208.35
CUST_004266,2023-02-18,starter,large,healthcare,active,80.98
CUST_004267,2024-05-22,enterprise,medium,finance,active,534.72
CUST_004268,2023-11-13,professional,medium,healthcare,active,198.95
CUST_004269,2023-11-27,professional,small,media,active,92.02
CUST_004270,2022-08-26,professional,small,retail,churned,83.38
CUST_004271,2024-06-20,professional,medium,finance,active,217.16
CUST_004272,2023-01-29,enterprise,large,consulting,active,1401.57
CUST_004273,2022-03-05,starter,small,non_profit,active,26.11
CUST_004274,2022-02-08,professional,large,healthcare,active,389.67
CUST_004275,2023-01-19,starter,small,non_profit,churned,30.52
CUST_004276,2022-01-31,starter,large,finance,active,91.92
CUST_004277,2023-12-17,professional,medium,media,active,189.26
CUST_004278,2023-10-15,professional,small,non_profit,active,101.24
CUST_004279,2022-07-20,starter,small,manufacturing,active,28.9
CUST_004280,2023-11-27,enterprise,medium,manufacturing,active,533.23
CUST_004281,2024-01-30,professional,small,finance,active,96.39
CUST_004282,2023-06-26,enterprise,medium,retail,active,499.81
CUST_004283,2022-01-25,starter,small,healthcare,active,25.56
CUST_004284,2024-04-09,enterprise,large,finance,active,1387.62
CUST_004285,2023-01-04,starter,small,consulting,active,29.79
CUST_004286,2024-06-04,starter,small,healthcare,active,27.15
CUST_004287,2023-11-30,starter,small,real_estate,active,28.96
CUST_004288,2024-05-02,starter,large,retail,active,101.79
CUST_004289,2023-05-01,starter,medium,real_estate,active,46.1
CUST_004290,2023-09-26,starter,small,real_estate,active,33.1
CUST_004291,2024-03-31,professional,small,healthcare,active,96.58
CUST_004292,2023-10-03,professional,large,consulting,active,458.69
CUST_004293,2023-08-06,starter,small,healthcare,active,24.68
CUST_004294,2023-06-14,enterprise,large,manufacturing,active,1007.6
CUST_004295,2023-05-26,professional,medium,retail,active,163.3
CUST_004296,2023-07-08,starter,large,education,active,80.09
CUST_004297,2024-04-21,enterprise,small,manufacturing,active,349.5
CUST_004298,2022-09-15,professional,medium,consulting,churned,215.18
CUST_004299,2022-03-11,professional,medium,finance,active,236.26
CUST_004300,2022-03-18,professional,medium,real_estate,active,205.0
CUST_004301,2024-05-23,professional,small,real_estate,active,116.1
CUST_004302,2023-05-28,starter,large,manufacturing,active,95.01
CUST_004303,2022-02-28,starter,small,real_estate,active,31.29
CUST_004304,2022-04-24,starter,medium,non_profit,active,48.43
CUST_004305,2024-07-28,enterprise,medium,manufacturing,active,635.71
CUST_004306,2022-02-03,enterprise,small,education,active,289.6
CUST_004307,2022-07-25,professional,enterprise,education,active,923.01
CUST_004308,2022-03-02,enterprise,small,finance,churned,263.63
CUST_004309,2024-04-16,starter,enterprise,education,active,232.76
CUST_004310,2023-11-11,starter,small,technology,churned,25.93
CUST_004311,2022-03-16,professional,enterprise,non_profit,active,928.22
CUST_004312,2023-12-21,enterprise,medium,technology,active,562.06
CUST_004313,2022-03-14,professional,small,consulting,active,102.89
CUST_004314,2023-09-20,professional,small,healthcare,active,114.35
CUST_004315,2023-05-06,professional,small,finance,churned,89.91
CUST_004316,2022-02-12,starter,medium,healthcare,active,39.9
CUST_004317,2023-06-04,starter,small,retail,active,30.74
CUST_004318,2023-03-18,professional,small,media,active,91.22
CUST_004319,2024-05-20,professional,large,retail,active,322.62
CUST_004320,2022-02-26,professional,medium,technology,active,220.78
CUST_004321,2024-04-10,professional,large,retail,active,404.46
CUST_004322,2024-05-30,starter,small,consulting,active,31.11
CUST_004323,2024-01-26,professional,medium,technology,active,203.18
CUST_004324,2022-02-23,starter,small,consulting,active,32.08
CUST_004325,2023-12-14,starter,medium,finance,active,47.62
CUST_004326,2023-03-14,starter,small,real_estate,active,24.8
CUST_004327,2023-03-25,starter,small,healthcare,active,33.61
CUST_004328,2024-07-14,starter,small,education,active,27.28
CUST_004329,2022-12-18,starter,medium,consulting,active,57.19
CUST_004330,2022-09-01,professional,small,retail,active,82.84
CUST_004331,2022-01-11,starter,small,retail,active,27.99
CUST_004332,2024-02-10,starter,small,real_estate,active,29.79
CUST_004333,2024-04-01,professional,medium,technology,active,228.71
CUST_004334,2022-09-13,starter,medium,technology,active,40.7
CUST_004335,2022-05-10,professional,small,media,active,86.35
CUST_004336,2022-02-14,starter,large,education,active,93.05
CUST_004337,2023-11-02,starter,small,retail,active,34.78
CUST_004338,2022-05-13,starter,small,non_profit,active,27.81
CUST_004339,2023-11-05,professional,small,healthcare,active,105.2
CUST_004340,2022-03-20,starter,medium,manufacturing,active,57.59
CUST_004341,2022-07-30,professional,small,media,active,107.13
CUST_004342,2024-04-12,professional,small,education,active,114.75
CUST_004343,2024-05-29,starter,small,retail,active,28.35
CUST_004344,2022-11-06,starter,small,education,active,32.25
CUST_004345,2022-10-27,starter,small,retail,active,29.31
CUST_004346,2022-10-01,professional,small,education,active,106.83
CUST_004347,2023-05-31,starter,small,healthcare,active,23.83
CUST_004348,2024-07-11,professional,medium,consulting,active,215.36
CUST_004349,2023-09-29,enterprise,enterprise,media,churned,2187.68
CUST_004350,2022-07-28,starter,small,finance,active,32.96
CUST_004351,2023-06-18,enterprise,large,retail,active,1105.45
CUST_004352,2023-07-21,starter,small,retail,active,24.62
CUST_004353,2024-01-13,starter,small,finance,active,23.62
CUST_004354,2022-08-29,professional,medium,media,active,210.93
CUST_004355,2023-04-10,professional,small,healthcare,active,80.04
CUST_004356,2024-05-06,professional,large,technology,active,362.34
CUST_004357,2023-08-26,professional,medium,consulting,active,183.11
CUST_004358,2024-09-15,enterprise,large,healthcare,active,987.84
CUST_004359,2024-05-25,professional,medium,non_profit,active,189.76
CUST_004360,2022-01-20,professional,large,consulting,active,380.59
CUST_004361,2022-02-15,professional,small,retail,active,87.35
CUST_004362,2022-07-08,starter,small,consulting,active,29.38
CUST_004363,2023-11-08,enterprise,large,manufacturing,active,974.21
CUST_004364,2024-02-21,starter,small,education,active,34.07
CUST_004365,2024-07-20,starter,small,non_profit,active,31.95
CUST_004366,2022-12-11,professional,small,manufacturing,active,111.29
CUST_004367,2023-08-29,starter,small,retail,active,31.98
CUST_004368,2022-12-16,premium,small,non_profit,active,583.2
CUST_004369,2023-03-14,starter,small,technology,active,32.57
CUST_004370,2023-07-21,starter,small,consulting,active,34.25
CUST_004371,2024-08-12,professional,medium,manufacturing,active,227.54
CUST_004372,2024-08-18,starter,small,real_estate,active,28.58
CUST_004373,2023-08-10,professional,medium,non_profit,churned,220.41
CUST_004374,2022-09-24,starter,small,finance,active,34.34
CUST_004375,2023-04-24,starter,small,retail,active,24.73
CUST_004376,2022-01-16,starter,medium,manufacturing,churned,54.87
CUST_004377,2024-08-31,starter,small,manufacturing,active,24.19
CUST_004378,2022-09-13,premium,enterprise,real_estate,active,4407.07
CUST_004379,2023-08-08,starter,small,consulting,active,23.65
CUST_004380,2022-10-08,starter,small,education,active,26.32
CUST_004381,2022-09-14,professional,small,non_profit,active,79.69
CUST_004382,2022-11-11,enterprise,medium,non_profit,active,637.52
CUST_004383,2024-05-06,professional,small,manufacturing,active,112.76
CUST_004384,2023-03-31,starter,medium,media,active,39.54
CUST_004385,2022-01-10,starter,small,media,active,23.63
CUST_004386,2023-01-03,starter,small,media,active,30.6
CUST_004387,2023-07-24,professional,medium,retail,active,191.73
CUST_004388,2023-08-17,starter,large,healthcare,active,90.15
CUST_004389,2023-09-17,professional,enterprise,real_estate,active,739.56
CUST_004390,2022-03-07,professional,medium,media,active,173.51
CUST_004391,2024-02-24,professional,small,manufacturing,churned,89.48
CUST_004392,2023-05-22,professional,small,finance,active,88.21
CUST_004393,2022-06-28,professional,medium,finance,active,228.55
CUST_004394,2023-11-03,professional,small,technology,active,88.41
CUST_004395,2023-11-02,professional,small,technology,active,86.5
CUST_004396,2023-06-03,starter,large,media,active,102.16
CUST_004397,2022-02-12,professional,small,real_estate,active,107.61
CUST_004398,2022-03-04,starter,small,manufacturing,active,34.51
CUST_004399,2022-01-17,starter,small,education,active,29.47
CUST_004400,2022-02-15,starter,small,non_profit,active,25.92
CUST_004401,2022-04-22,starter,medium,healthcare,active,49.14
CUST_004402,2022-04-26,premium,small,real_estate,active,497.76
CUST_004403,2022-07-28,enterprise,medium,education,active,615.86
CUST_004404,2024-04-29,professional,small,consulting,active,82.03
CUST_004405,2023-03-13,starter,small,manufacturing,active,24.86
CUST_004406,2022-12-01,starter,small,non_profit,active,32.34
CUST_004407,2022-12-10,professional,large,consulting,active,462.42
CUST_004408,2023-01-19,enterprise,medium,media,active,705.02
CUST_004409,2022-10-29,professional,medium,non_profit,active,161.68
CUST_004410,2023-01-13,professional,medium,technology,churned,182.35
CUST_004411,2022-06-03,premium,small,non_profit,active,485.32
CUST_004412,2023-09-16,starter,small,retail,churned,32.57
CUST_004413,2023-06-08,professional,large,real_estate,active,444.24
CUST_004414,2023-12-31,professional,medium,education,active,234.02
CUST_004415,2023-01-23,starter,small,non_profit,active,23.58
CUST_004416,2024-01-14,starter,small,finance,active,27.62
CUST_004417,2023-10-27,professional,medium,healthcare,active,235.23
CUST_004418,2024-09-08,starter,large,retail,active,101.59
CUST_004419,2023-08-12,professional,medium,real_estate,active,217.62
CUST_004420,2023-07-06,starter,large,healthcare,active,112.76
CUST_004421,2023-06-25,enterprise,medium,technology,active,624.66
CUST_004422,2023-11-07,professional,small,real_estate,active,99.81
CUST_004423,2022-11-21,professional,small,manufacturing,active,86.92
CUST_004424,2023-08-13,enterprise,large,manufacturing,active,1396.15
CUST_004425,2022-12-03,starter,small,retail,active,32.47
CUST_004426,2024-09-27,professional,large,education,active,356.05
CUST_004427,2022-11-19,professional,small,healthcare,churned,106.65
CUST_004428,2023-04-01,starter,small,consulting,churned,27.4
CUST_004429,2022-12-27,starter,small,real_estate,active,29.07
CUST_004430,2024-07-25,professional,medium,education,active,211.21
CUST_004431,2023-09-12,enterprise,medium,retail,active,586.77
CUST_004432,2023-03-05,enterprise,large,retail,active,1232.26
CUST_004433,2024-04-26,professional,small,finance,churned,115.86
CUST_004434,2022-09-08,starter,small,consulting,active,31.02
CUST_004435,2023-11-13,professional,medium,finance,active,207.4
CUST_004436,2024-03-25,starter,large,manufacturing,active,92.73
CUST_004437,2022-05-01,starter,medium,healthcare,active,47.21
CUST_004438,2023-06-02,starter,large,finance,active,102.01
CUST_004439,2023-10-10,starter,small,retail,active,33.64
CUST_004440,2024-06-16,starter,small,media,active,23.38
CUST_004441,2022-05-04,professional,medium,consulting,active,180.16
CUST_004442,2023-07-22,starter,small,media,churned,31.82
CUST_004443,2022-05-10,enterprise,large,technology,active,1359.12
CUST_004444,2022-01-25,professional,medium,finance,active,238.0
CUST_004445,2022-05-16,starter,small,real_estate,active,33.26
CUST_004446,2024-07-29,professional,small,consulting,active,115.01
CUST_004447,2022-12-29,enterprise,enterprise,finance,active,2305.26
CUST_004448,2023-07-25,starter,small,retail,active,31.46
CUST_004449,2022-05-02,starter,small,education,active,33.61
CUST_004450,2024-07-08,enterprise,small,education,active,309.94
CUST_004451,2023-09-24,enterprise,small,healthcare,churned,358.1
CUST_004452,2022-02-16,enterprise,medium,healthcare,active,656.2
CUST_004453,2022-12-30,professional,medium,media,active,231.69
CUST_004454,2023-10-08,professional,medium,media,active,218.16
CUST_004455,2023-03-23,premium,medium,manufacturing,active,1322.57
CUST_004456,2023-12-18,enterprise,medium,finance,active,654.93
CUST_004457,2024-01-12,professional,large,non_profit,active,465.45
CUST_004458,2024-08-17,starter,small,real_estate,active,24.17
CUST_004459,2024-07-06,enterprise,medium,technology,active,621.42
CUST_004460,2023-01-14,starter,small,media,active,27.6
CUST_004461,2023-03-26,starter,medium,finance,active,49.17
CUST_004462,2023-08-26,enterprise,medium,manufacturing,active,705.57
CUST_004463,2022-04-10,starter,small,retail,churned,26.65
CUST_004464,2022-12-16,starter,medium,technology,active,50.26
CUST_004465,2024-07-07,premium,small,real_estate,active,618.13
CUST_004466,2024-05-14,starter,small,consulting,active,26.51
CUST_004467,2023-01-29,professional,small,education,active,109.19
CUST_004468,2024-09-03,professional,medium,finance,active,162.54
CUST_004469,2024-08-25,professional,small,retail,active,96.25
CUST_004470,2022-10-12,starter,small,non_profit,active,33.4
CUST_004471,2022-11-18,starter,small,healthcare,active,27.23
CUST_004472,2022-06-19,premium,large,healthcare,active,2195.41
CUST_004473,2023-05-14,professional,small,media,active,88.06
CUST_004474,2022-06-23,premium,medium,manufacturing,active,1409.64
CUST_004475,2022-09-23,starter,small,non_profit,churned,31.94
CUST_004476,2024-08-04,professional,small,retail,active,105.59
CUST_004477,2022-05-25,starter,small,healthcare,active,25.6
CUST_004478,2024-05-08,starter,small,real_estate,active,31.96
CUST_004479,2022-01-29,enterprise,medium,non_profit,active,695.45
CUST_004480,2024-09-09,enterprise,medium,real_estate,active,608.08
CUST_004481,2022-07-19,starter,small,technology,active,28.87
CUST_004482,2024-04-22,starter,small,technology,active,27.49
CUST_004483,2022-10-16,professional,medium,non_profit,active,193.15
CUST_004484,2023-04-01,enterprise,medium,real_estate,active,509.43
CUST_004485,2023-04-10,starter,medium,manufacturing,active,57.19
CUST_004486,2024-01-04,starter,small,healthcare,active,28.36
CUST_004487,2023-03-19,starter,small,media,active,26.25
CUST_004488,2024-06-04,starter,small,finance,active,34.72
CUST_004489,2024-01-20,professional,small,healthcare,active,117.55
CUST_004490,2024-04-02,professional,medium,healthcare,active,218.44
CUST_004491,2022-08-16,professional,medium,healthcare,active,185.24
CUST_004492,2023-06-04,professional,medium,education,active,181.18
CUST_004493,2023-10-08,professional,small,real_estate,active,105.81
CUST_004494,2022-03-17,enterprise,small,education,churned,345.92
CUST_004495,2022-02-09,professional,large,consulting,active,335.23
CUST_004496,2023-12-24,starter,small,real_estate,active,26.88
CUST_004497,2024-05-11,starter,small,real_estate,active,30.87
CUST_004498,2024-06-17,starter,small,technology,active,34.21
CUST_004499,2023-10-05,enterprise,small,technology,active,268.61
CUST_004500,2023-08-24,enterprise,small,consulting,active,343.5
CUST_004501,2022-08-14,professional,large,retail,active,361.54
CUST_004502,2022-06-05,professional,medium,media,active,223.98
CUST_004503,2024-01-22,professional,medium,media,active,181.69
CUST_004504,2022-07-23,starter,small,healthcare,active,34.23
CUST_004505,2024-05-27,starter,small,retail,active,23.24
CUST_004506,2022-03-10,starter,small,media,active,29.67
CUST_004507,2022-08-02,starter,small,finance,active,23.65
CUST_004508,2023-12-06,starter,small,manufacturing,active,30.32
CUST_004509,2023-10-09,professional,small,non_profit,active,88.49
CUST_004510,2022-12-24,professional,small,media,active,100.21
CUST_004511,2024-09-04,professional,small,finance,active,113.96
CUST_004512,2024-05-10,starter,small,retail,active,33.35
CUST_004513,2023-11-16,professional,medium,media,active,198.22
CUST_004514,2023-10-08,starter,medium,consulting,active,50.92
CUST_004515,2023-07-11,enterprise,enterprise,media,active,2202.68
CUST_004516,2022-08-13,professional,small,healthcare,active,117.33
CUST_004517,2024-07-07,professional,small,manufacturing,active,95.82
CUST_004518,2023-04-03,professional,small,education,churned,89.0
CUST_004519,2023-03-12,professional,small,healthcare,active,86.18
CUST_004520,2024-09-06,starter,medium,education,active,52.15
CUST_004521,2022-12-22,starter,small,consulting,active,31.38
CUST_004522,2024-03-03,professional,enterprise,media,churned,907.7
CUST_004523,2024-06-03,starter,small,media,active,30.17
CUST_004524,2023-12-05,starter,small,retail,active,23.54
CUST_004525,2022-10-02,enterprise,enterprise,real_estate,active,2125.62
CUST_004526,2024-05-21,professional,large,consulting,active,328.9
CUST_004527,2024-03-01,starter,small,education,active,26.23
CUST_004528,2022-11-22,premium,medium,consulting,active,1146.91
CUST_004529,2023-03-29,professional,large,consulting,active,382.83
CUST_004530,2024-07-23,starter,small,technology,active,26.31
CUST_004531,2024-01-16,enterprise,large,retail,active,1122.19
CUST_004532,2024-04-18,professional,medium,technology,active,183.76
CUST_004533,2023-02-24,professional,medium,retail,active,204.77
CUST_004534,2022-06-20,starter,small,real_estate,active,25.59
CUST_004535,2023-10-03,starter,small,healthcare,active,34.2
CUST_004536,2023-09-21,enterprise,large,non_profit,active,1117.32
CUST_004537,2023-09-12,starter,small,real_estate,active,23.43
CUST_004538,2024-01-10,professional,small,technology,active,110.98
CUST_004539,2022-04-03,enterprise,medium,education,churned,697.77
CUST_004540,2024-02-25,starter,medium,real_estate,active,40.44
CUST_004541,2022-02-20,starter,small,real_estate,active,25.64
CUST_004542,2023-07-03,professional,small,retail,active,118.21
CUST_004543,2024-05-08,starter,small,real_estate,active,27.79
CUST_004544,2024-01-06,enterprise,small,retail,active,273.91
CUST_004545,2022-06-15,professional,small,education,active,92.33
CUST_004546,2022-08-09,starter,small,real_estate,churned,31.71
CUST_004547,2024-08-20,professional,small,technology,active,80.63
CUST_004548,2022-01-21,enterprise,medium,real_estate,active,503.76
CUST_004549,2023-02-12,starter,small,media,active,23.69
CUST_004550,2022-10-17,professional,large,manufacturing,active,323.07
CUST_004551,2023-10-09,enterprise,medium,retail,active,487.29
CUST_004552,2024-02-07,professional,small,healthcare,active,111.39
CUST_004553,2023-01-22,starter,small,consulting,active,24.72
CUST_004554,2024-01-29,professional,small,manufacturing,active,113.33
CUST_004555,2022-03-20,professional,small,healthcare,active,99.18
CUST_004556,2023-12-22,professional,large,consulting,active,322.42
CUST_004557,2024-01-31,professional,medium,real_estate,active,207.35
CUST_004558,2022-06-05,starter,small,healthcare,active,31.74
CUST_004559,2024-03-22,premium,medium,consulting,active,1052.38
CUST_004560,2023-09-13,enterprise,large,manufacturing,active,1335.58
CUST_004561,2023-03-12,professional,large,real_estate,active,437.86
CUST_004562,2022-11-06,enterprise,medium,manufacturing,active,589.15
CUST_004563,2022-04-13,enterprise,small,manufacturing,active,355.12
CUST_004564,2023-08-14,professional,small,media,active,94.11
CUST_004565,2023-03-16,premium,medium,healthcare,active,1065.79
CUST_004566,2023-02-21,professional,small,real_estate,active,90.23
CUST_004567,2022-10-19,starter,medium,real_estate,active,49.13
CUST_004568,2023-01-27,professional,medium,technology,active,238.26
CUST_004569,2024-01-16,professional,medium,consulting,active,234.94
CUST_004570,2024-02-21,professional,small,real_estate,active,107.5
CUST_004571,2023-04-09,starter,small,retail,active,29.9
CUST_004572,2022-01-26,enterprise,enterprise,consulting,active,2659.25
CUST_004573,2023-04-03,professional,medium,education,active,197.15
CUST_004574,2022-04-22,starter,small,manufacturing,active,27.06
CUST_004575,2024-04-09,starter,small,healthcare,active,24.31
CUST_004576,2022-06-23,professional,medium,retail,active,228.04
CUST_004577,2023-05-17,starter,small,non_profit,active,26.1
CUST_004578,2022-05-25,starter,small,consulting,active,30.35
CUST_004579,2023-04-30,enterprise,large,real_estate,active,1305.97
CUST_004580,2023-08-04,professional,medium,retail,active,163.89
CUST_004581,2023-05-21,enterprise,large,manufacturing,active,1156.73
CUST_004582,2024-01-29,professional,medium,education,churned,225.61
CUST_004583,2022-02-07,premium,enterprise,education,churned,5161.8
CUST_004584,2023-09-06,starter,large,consulting,active,113.71
CUST_004585,2022-10-02,starter,small,retail,active,31.96
CUST_004586,2024-03-24,professional,small,media,active,100.81
CUST_004587,2022-11-17,starter,small,retail,active,26.93
CUST_004588,2023-12-27,starter,small,media,active,29.17
CUST_004589,2024-05-29,professional,small,healthcare,active,115.68
CUST_004590,2023-03-12,starter,medium,healthcare,active,46.56
CUST_004591,2024-02-15,starter,small,technology,active,25.08
